trap_id,code,line_id,trap_number,project_id,cat_trap,inactive,sponsor_id,trap_type_id,to_be_replaced,to_be_maintained,name,trapcode,long,lat,ele,project_id2,easting,northing,line_id3,code4,name5,project_id6,associated_cat_traps,Reserve/Area
96,SS11,11,213,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS11,177.0375193,-37.97781188,64.05,1,1954662,5788950,11,SS,School Stream,1,NULL,OSR
3463,X1,185,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X1,177.0375096,-37.98261319,NULL,1,1954638,5788417,185,X,X line,1,NULL,OSR
446,SS13,11,206,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS13,177.03741,-37.979702,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
82,CR12,28,522,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR12,177.037299,-37.973338,133.99,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
286,MR05,4,74,1,NULL,NULL,NULL,2,NULL,NULL,NULL,MR05,177.037202,-37.982867,29.45,1,NULL,NULL,4,MR,Maraetotara Road,1,NULL,OSR
3476,ST94,61,694,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST94,177.0370202,-38.07190268,NULL,1,1954164,5778506,61,ST,Stanley Road,1,NULL,Wainui
225,BS12,1,12,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS12,177.037003,-37.99993,91.45,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
387,OV06,10,168,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV06,177.036748,-37.969534,74.39,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
391,CF03,29,529,1,NULL,NULL,NULL,2,NULL,NULL,NULL,CF03,177.036666,-37.966339,93.85,1,NULL,NULL,29,CF,Camp Fence,1,NULL,OSR
3475,ST95,61,695,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST95,177.0366384,-38.07014136,NULL,1,1954139,5778703,61,ST,Stanley Road,1,NULL,Wainui
3474,ST96,61,696,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST96,177.0365731,-38.06895463,NULL,1,1954139,5778835,61,ST,Stanley Road,1,NULL,Wainui
81,CR11,28,521,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR11,177.03656,-37.974063,148.41,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
380,CS11,9,161,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS11,177.036496,-37.970714,29.93,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
447,SS14,11,207,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS14,177.03638,-37.980038,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
243,SP04,2,30,1,NULL,NULL,NULL,2,NULL,NULL,NULL,SP04,177.036364,-37.989977,133.03,1,1954502,5787604,2,SP,S Ponds,1,NULL,Wainui (OSR adjacent)
224,BS11,1,11,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS11,177.036227,-37.998723,88.33,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
3473,ST97,61,697,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST97,177.0359822,-38.06898396,NULL,1,1954087,5778834,61,ST,Stanley Road,1,NULL,Wainui
80,CR10,28,520,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR10,177.035919,-37.974774,152.49,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
3472,ST98,61,698,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST98,177.0357479,-38.07031611,NULL,1,1954060,5778687,61,ST,Stanley Road,1,NULL,Wainui
285,MR04,4,73,1,NULL,NULL,NULL,2,NULL,NULL,NULL,MR04,177.035713,-37.983604,29.69,1,NULL,NULL,4,MR,Maraetotara Road,1,NULL,OSR
386,OV05,10,167,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV05,177.035682,-37.969017,96.26,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
390,CF02,29,528,1,NULL,NULL,NULL,2,NULL,NULL,NULL,CF02,177.035503,-37.96666,86.4,1,NULL,NULL,29,CF,Camp Fence,1,NULL,OSR
95,SS10,11,202,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS10,177.035502,-37.979106,67.18,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
448,SS15,11,208,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS15,177.03548,-37.980553,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
3770,VC6,196,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC6,177.0353799,-37.96805826,NULL,1,1954521,5790041,196,VC,Morton Searcy,1,NULL,OSR
3471,ST99,61,699,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST99,177.0353242,-38.071934,NULL,1,1954015,5778509,61,ST,Stanley Road,1,NULL,Wainui
3765,VC1,196,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC1,177.0351607,-37.96758839,NULL,1,1954504,5790094,196,VC,Morton Searcy,1,NULL,OSR
3470,ST100,61,700,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST100,177.0351482,-38.07308399,NULL,1,1953994,5778382,61,ST,Stanley Road,1,NULL,Wainui
385,OV04,10,166,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV04,177.035104,-37.969802,95.3,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
379,CS10,9,160,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS10,177.035006,-37.971667,38.82,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
284,MR03,4,72,1,NULL,NULL,NULL,2,NULL,NULL,NULL,MR03,177.034796,-37.98388,25.6,1,NULL,NULL,4,MR,Maraetotara Road,1,NULL,OSR
94,SS09,11,201,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS09,177.034795,-37.979675,72.22,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
223,BS10,1,10,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS10,177.034761,-37.997993,101.3,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
242,SP03,2,29,1,NULL,NULL,NULL,2,NULL,NULL,NULL,SP03,177.034753,-37.990415,136.39,1,1954358,5787561,2,SP,S Ponds,1,NULL,Wainui (OSR adjacent)
79,CR09,28,519,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR09,177.034702,-37.974859,147.93,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
3462,V4,184,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,V4,177.0346063,-37.98134385,NULL,1,1954389,5788569,184,V,V line,1,NULL,OSR
3469,ST101,61,701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST101,177.0345331,-38.07453732,NULL,1,1953933,5778223,61,ST,Stanley Road,1,NULL,Wainui
449,SS16,11,209,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS16,177.03448,-37.98085,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
3461,V3,184,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,V3,177.0343569,-37.98239728,NULL,1,1954362,5788453,184,V,V line,1,NULL,OSR
262,TS01,3,60,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS01,177.034316,-37.999738,127.26,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
3766,VC2,196,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC2,177.034305,-37.96733856,NULL,1,1954430,5790125,196,VC,Morton Searcy,1,NULL,OSR
383,OV02,10,164,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV02,177.034274,-37.968996,123.65,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
384,OV03,10,165,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV03,177.034273,-37.969784,120.77,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
2675,SM3,145,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SM3,177.0342687,-37.98135302,NULL,1,1954359,5788569,145,SM,S line traps,1,NULL,Kohi Point
3769,VC5,196,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC5,177.0340749,-37.96812111,NULL,1,1954406,5790039,196,VC,Morton Searcy,1,NULL,OSR
93,SS08,11,200,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS08,177.034063,-37.979991,74.39,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
3460,V2,184,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,V2,177.0340471,-37.98338974,NULL,1,1954330,5788344,184,V,V line,1,NULL,OSR
263,TS02,3,61,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS02,177.033953,-38.00086,145.76,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
389,CF01,29,527,1,NULL,NULL,NULL,2,NULL,NULL,NULL,CF01,177.033888,-37.966937,108.99,1,NULL,NULL,29,CF,Camp Fence,1,NULL,OSR
78,CR08,28,518,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR08,177.033883,-37.9754,156.58,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
3767,VC3,196,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC3,177.0338489,-37.96690385,NULL,1,1954392,5790175,196,VC,Morton Searcy,1,NULL,OSR
240,SP01,2,27,1,NULL,NULL,NULL,2,NULL,NULL,NULL,SP01,177.03361,-37.992669,114.52,1,1954247,5787315,2,SP,S Ponds,1,NULL,Wainui (OSR adjacent)
450,SS17,11,210,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS17,177.03352,-37.980972,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
361,MT10,8,140,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT10,177.033479,-37.967783,136.39,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
325,TM01,6,106,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM01,177.033477,-37.998289,97.22,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
382,OV01,10,163,1,NULL,NULL,NULL,2,NULL,NULL,NULL,OV01,177.033468,-37.968353,149.13,1,NULL,NULL,10,OV,Ocean View,1,NULL,OSR
241,SP02,2,28,1,NULL,NULL,NULL,2,NULL,NULL,NULL,SP02,177.033457,-37.991357,125.1,1,1954240,5787462,2,SP,S Ponds,1,NULL,Wainui (OSR adjacent)
3468,ST102,61,702,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST102,177.0334191,-38.07603482,NULL,1,1953828,5778061,61,ST,Stanley Road,1,NULL,Wainui
352,MT01,8,130,1,NULL,NULL,1045,1,NULL,NULL,NULL,MT01,177.033364,-37.964351,2.77,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
283,MR02,4,71,1,NULL,NULL,1003,2,NULL,NULL,NULL,MR02,177.033314,-37.984066,0,1,NULL,NULL,4,MR,Maraetotara Road,1,NULL,OSR
3459,V1,184,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,V1,177.0332697,-37.98394788,NULL,1,1954259,5788285,184,V,V line,1,NULL,OSR
378,CS09,9,159,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS09,177.033269,-37.972316,41.94,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
222,BS09,1,9,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS09,177.033248,-37.997053,93.61,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
360,MT09,8,138,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT09,177.033218,-37.967448,118.61,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
3768,VC4,196,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VC4,177.0332069,-37.9676465,NULL,1,1954332,5790095,196,VC,Morton Searcy,1,NULL,OSR
362,MT11,8,141,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT11,177.033094,-37.968141,141.68,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
77,CR07,28,517,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR07,177.033058,-37.976012,147.93,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
264,TS03,3,62,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS03,177.032927,-38.002175,144.32,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
92,SS07,11,199,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS07,177.032912,-37.98017,81.6,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
2674,SM2,145,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SM2,177.0328793,-37.98133712,NULL,1,1954237,5788576,145,SM,S line traps,1,NULL,Kohi Point
220,BS07,1,7,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS07,177.032664,-37.994437,66.94,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
76,CR06,28,516,1,NULL,NULL,1016,1,NULL,NULL,NULL,CR06,177.032663,-37.976791,140.48,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
221,BS08,1,8,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS08,177.032613,-37.996043,83.04,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
451,SS18,11,211,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS18,177.03235,-37.98095,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
394,DV01,26,505,1,NULL,NULL,1024,1,NULL,NULL,NULL,DV01,177.032221,-37.964585,7.82,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
214,BS01,1,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS01,177.032162,-37.985382,32.09,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
75,CR05,28,515,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR05,177.032017,-37.97755,138.55,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
353,MT02,8,131,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT02,177.031984,-37.96508,19.59,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
265,TS04,3,63,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS04,177.031962,-38.002925,146,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
355,MT04,8,133,1,NULL,NULL,1064,1,NULL,NULL,NULL,MT04,177.031868,-37.96625,33.53,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
282,MR01,4,70,1,NULL,NULL,NULL,2,NULL,NULL,NULL,MR01,177.031854,-37.984336,34.73,1,NULL,NULL,4,MR,Maraetotara Road,1,NULL,OSR
395,DV02,26,506,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DV02,177.031802,-37.964814,13.58,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
219,BS06,1,6,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS06,177.031795,-37.993116,47.23,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
91,SS06,11,198,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS06,177.03174,-37.980174,91.21,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
354,MT03,8,132,1,NULL,NULL,1050,1,NULL,NULL,NULL,MT03,177.031671,-37.965339,22.24,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
217,BS04,1,4,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS04,177.031602,-37.98999,29.93,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
2673,SM1,145,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SM1,177.0315512,-37.98068753,NULL,1,1954124,5788654,145,SM,S line traps,1,NULL,Kohi Point
359,MT08,8,137,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT08,177.031528,-37.967624,104.43,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
216,BS03,1,3,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS03,177.031501,-37.98862,32.81,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
326,TM02,6,107,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM02,177.031498,-37.999273,68.62,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
215,BS02,1,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS02,177.031485,-37.987062,31.13,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
356,MT05,8,134,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT05,177.03147,-37.966505,50.35,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
452,SS19,11,212,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS19,177.03139,-37.9811,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
376,CS08,9,158,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS08,177.031269,-37.973913,40.5,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
548,SF02,33,577,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SF02,177.0312282,-37.9743248,0,1,NULL,NULL,33,SF,Stream Fork,1,NULL,OSR
74,CR04,28,514,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR04,177.031191,-37.978201,161.15,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
3467,ST103,61,703,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ST103,177.0311577,-38.07697724,NULL,1,1953625,5777965,61,ST,Stanley Road,1,NULL,Wainui
396,DV03,26,507,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DV03,177.031124,-37.965072,24.4,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
266,TS05,3,64,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS05,177.031099,-38.003799,149.61,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
90,SS05,11,197,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS05,177.031084,-37.980028,94.33,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
547,SF01,33,576,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SF01,177.0310368,-37.97490777,0,1,NULL,NULL,33,SF,Stream Fork,1,NULL,OSR
218,BS05,1,5,1,NULL,NULL,NULL,2,NULL,NULL,NULL,BS05,177.030994,-37.991812,40.02,1,NULL,NULL,1,BS,Burma South,1,NULL,Farm Block
358,MT07,8,136,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT07,177.030905,-37.967551,100.1,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
457,BN01,30,21,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN01,177.0308659,-37.98512815,35.69433594,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
399,TN01,19,330,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN01,177.030834,-37.989948,4.21,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
363,MT12,8,143,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT12,177.030637,-37.968905,147.93,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
2,SS24,11,217,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS24,177.0306,-37.98366,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
357,MT06,8,135,1,NULL,NULL,1062,1,NULL,NULL,NULL,MT06,177.03056,-37.966604,75.35,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
267,TS06,3,65,1,NULL,NULL,1053,2,NULL,NULL,NULL,TS06,177.030411,-38.004422,156.82,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
549,SF03,33,578,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SF03,177.0302725,-37.9740342,0,1,NULL,NULL,33,SF,Stream Fork,1,NULL,OSR
480,CS07a,9,157,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS07a,177.030264,-37.974681,98.18,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
327,TM03,6,108,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM03,177.030243,-37.999713,50.35,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
397,DV04,26,508,1,NULL,NULL,1062,1,NULL,NULL,NULL,DV04,177.03022,-37.96539,12.86,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
1112,SS04,11,196,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS04,177.030203,-37.980034,99.38,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
268,TS07,3,66,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS07,177.030166,-38.00536,149.85,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
73,CR03,28,513,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR03,177.030081,-37.978055,162.35,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
377,CS07,9,156,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS07,177.029982,-37.974941,107.79,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
458,BN02,30,20,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN02,177.0297396,-37.98504794,40.02026367,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
89,SS03,11,195,1,NULL,NULL,1023,1,NULL,NULL,NULL,SS03,177.02973,-37.979649,99.97,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
3,SS23,11,216,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS23,177.02971,-37.98272,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
550,SF04,33,579,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SF04,177.0296958,-37.97406949,0,1,NULL,NULL,33,SF,Stream Fork,1,NULL,OSR
269,TS08,3,67,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS08,177.029689,-38.00636,162.83,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
2264,BD08,133,831,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD08,177.029624,-37.9665549,40.5,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
2265,BD09,133,832,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD09,177.029575,-37.9680319,102.4,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
459,BN03,30,19,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN03,177.0295724,-37.9841142,38.81860352,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
2267,BD11,133,834,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD11,177.029556,-37.9694879,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
270,TS09,3,68,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS09,177.029526,-38.007161,170.52,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
4,SS22,11,215,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS22,177.02951,-37.981693,0,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
400,TN02,19,331,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN02,177.029446,-37.989362,42.66,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
364,MT13,8,144,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT13,177.029356,-37.970419,121.25,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
72,CR02,28,512,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CR02,177.029143,-37.978212,166.19,1,NULL,NULL,28,CR,Camp Ridge,1,NULL,OSR
398,DV05,26,509,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DV05,177.029112,-37.965969,21.52,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
272,TS11,3,70,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS11,177.029055,-38.008712,195.51,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
328,TM04,6,109,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM04,177.028938,-38.000599,88.33,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
271,TS10,3,69,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS10,177.02892,-38.007947,181.81,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
551,SF05,33,580,1,NULL,NULL,1060,1,NULL,NULL,NULL,SF05,177.0289144,-37.974201,0,1,NULL,NULL,33,SF,Stream Fork,1,NULL,OSR
479,CS06a,9,155,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS06a,177.028876,-37.975644,132.31,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
442,WS01,21,393,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS01,177.028795,-37.98486,39.54,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
329,TM05,6,110,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TM05,177.02878,-38.001369,117.41,1,NULL,NULL,6,TM,Track Middle,1,NULL,Farm Block
460,BN04,30,18,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BN04,177.0287673,-37.98339779,41.70251465,1,NULL,NULL,30,BN,Burma Road,1,NULL,OSR
88,SS02,11,194,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS02,177.028739,-37.979477,160.18,1,NULL,NULL,11,SS,School Stream,1,NULL,OSR
2266,BD10,133,833,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD10,177.02872,-37.9684279,93.1,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
273,TS12,3,71,1,NULL,NULL,NULL,2,NULL,NULL,NULL,TS12,177.028673,-38.009743,200.08,1,NULL,NULL,3,TS,Track South,1,NULL,Farm Block
481,DV06,26,510,1,NULL,NULL,NULL,1,NULL,NULL,NULL,DV06,177.028615,-37.964971,66.94,1,NULL,NULL,26,DV,Dump Valley,1,NULL,OSR
87,SS01,11,193,1,NULL,NULL,NULL,1,NULL,NULL,NULL,SS01,177.0285437,-37.97869661,171.96,1,1953869,5788886,11,SS,School Stream,1,NULL,OSR
401,TN03,19,332,1,NULL,NULL,NULL,1,NULL,NULL,NULL,TN03,177.028334,-37.990116,60.69,1,NULL,NULL,19,TN,Track North,1,NULL,Farm Block
365,MT14,8,145,1,NULL,NULL,NULL,1,NULL,NULL,NULL,MT14,177.028309,-37.971047,129.9,1,NULL,NULL,8,MT,Main Track,1,NULL,OSR
375,CS06,9,154,1,NULL,NULL,NULL,1,NULL,NULL,NULL,CS06,177.028301,-37.975804,135.67,1,NULL,NULL,9,CS,Camp Stream,1,NULL,OSR
2268,BD12,133,835,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD12,177.0281972,-37.9704407,0,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
1710,PE01,118,764,1,NULL,NULL,NULL,1,NULL,NULL,NULL,PE01,177.0281464,-37.97050224,110.1960449,1,NULL,NULL,118,PE,Pea's Line,1,NULL,OSR
3784,T03,198,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T03,177.0281261,-37.98323784,NULL,1,1953810,5788383,198,T,T Line,1,NULL,OSR
3783,T02,198,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T02,177.0280063,-37.98377072,NULL,1,1953797,5788325,198,T,T Line,1,NULL,OSR
441,WS02,21,392,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WS02,177.027955,-37.984569,80.4,1,NULL,NULL,21,WS,West Short,1,NULL,OSR
190,WE18,17,307,1,NULL,NULL,NULL,1,NULL,NULL,NULL,WE18,177.027933,-37.963628,68.38,1,NULL,NULL,17,WE,West End,1,NULL,OSR
2263,BD07,133,830,1,NULL,NULL,NULL,1,NULL,NULL,NULL,BD07,177.027919,-37.9670959,33.1,1,NULL,NULL,133,BD,BD Line,1,NULL,OSR
